iter	RMSE
9433	6.77377281
9434	6.773663341
9435	6.77354503
9436	6.773443064
9437	6.773330913
9438	6.773235983
9439	6.773143383
9440	6.773012392
9441	6.772891647
9442	6.772776514
9443	6.7726619
9444	6.772537451
9445	6.772399978
9446	6.772292768
9447	6.772185213
9448	6.772055441
9449	6.771967078
9450	6.771866246
9451	6.771768257
9452	6.771674188
9453	6.771557989
9454	6.771466654
9455	6.771366119
9456	6.771261712
9457	6.771207025
9458	6.771095604
9459	6.770991552
9460	6.770887955
9461	6.770754964
9462	6.770630418
9463	6.770517381
9464	6.770439266
9465	6.770386596
9466	6.770256193
9467	6.770171297
9468	6.770054862
9469	6.769945149
9470	6.76982633
9471	6.769734466
9472	6.769626123
9473	6.769505317
9474	6.769392149
9475	6.769271118
9476	6.769150747
9477	6.769052615
9478	6.768962787
9479	6.768862322
9480	6.768729613
9481	6.768617093
9482	6.768500665
9483	6.768385595
9484	6.768303977
9485	6.768167258
9486	6.768044717
9487	6.76793739
9488	6.767831296
9489	6.767732347
9490	6.767634235
9491	6.767514733
9492	6.767376163
9493	6.767306498
9494	6.767246532
9495	6.767165049
9496	6.767068025
9497	6.766968392
9498	6.766872243
9499	6.766759269
9500	6.76663516
9501	6.766532435
9502	6.766387738
9503	6.766301114
9504	6.766180953
9505	6.766065665
9506	6.765975212
9507	6.765871891
9508	6.765744017
9509	6.76568055
9510	6.765546888
9511	6.765439435
9512	6.76530554
9513	6.765204479
9514	6.765079707
9515	6.764960282
9516	6.764871142
9517	6.764763443
9518	6.764667379
9519	6.764569856
9520	6.764455262
9521	6.764345303
9522	6.764234247
9523	6.764101702
9524	6.763952345
9525	6.763808706
9526	6.763695064
9527	6.763587972
9528	6.763468172
9529	6.763358811
9530	6.763233652
9531	6.76312351
9532	6.762983769
9533	6.762878638
9534	6.762784383
9535	6.762667328
9536	6.762564976
9537	6.762473736
9538	6.762394435
9539	6.762297929
9540	6.762190394
9541	6.762087127
9542	6.761955428
9543	6.761798976
9544	6.761697719
9545	6.761585719
9546	6.761492115
9547	6.761421502
9548	6.761319973
9549	6.76123036
9550	6.761125057
9551	6.761030639
9552	6.760942672
9553	6.760835374
9554	6.76076421
9555	6.76064566
9556	6.760521952
9557	6.760408021
9558	6.760276689
9559	6.760162606
9560	6.760059239
9561	6.759966607
9562	6.759860654
9563	6.759751592
9564	6.759666636
9565	6.759566745
9566	6.759479181
9567	6.759365063
9568	6.759278683
9569	6.759197689
9570	6.759123459
9571	6.759017545
9572	6.75889979
9573	6.758792732
9574	6.758681241
9575	6.758585475
9576	6.758490448
9577	6.758377839
9578	6.75830126
9579	6.758185434
9580	6.758040118
9581	6.757931357
9582	6.757827078
9583	6.75772515
9584	6.757584293
9585	6.757489238
9586	6.757399295
9587	6.757274349
9588	6.75720361
9589	6.757104516
9590	6.756970079
9591	6.756838006
9592	6.756700936
9593	6.756605843
9594	6.756464259
9595	6.756311048
9596	6.756232096
9597	6.756118698
9598	6.755979007
9599	6.755888088
9600	6.75578244
9601	6.755675795
9602	6.755548892
9603	6.755430582
9604	6.755326461
9605	6.755220588
9606	6.755113774
9607	6.754969215
9608	6.754863418
9609	6.754729432
9610	6.754616483
9611	6.754503872
9612	6.754403143
9613	6.754302565
9614	6.754171483
9615	6.754094362
9616	6.754013225
9617	6.753921322
9618	6.753794367
9619	6.753685014
9620	6.75359929
9621	6.75349078
9622	6.753347023
9623	6.753245696
9624	6.75311758
9625	6.752980745
9626	6.752889818
9627	6.752771429
9628	6.75266906
9629	6.752536703
9630	6.752422382
9631	6.752296641
9632	6.752197636
9633	6.752062148
9634	6.751961842
9635	6.751826273
9636	6.751707671
9637	6.751597872
9638	6.751495016
9639	6.751379555
9640	6.751275883
9641	6.751159433
9642	6.751098328
9643	6.75098796
9644	6.750884745
9645	6.750778837
9646	6.750666074
9647	6.750526722
9648	6.750432443
9649	6.750364314
9650	6.750298583
9651	6.750200543
9652	6.750101665
9653	6.749967923
9654	6.749872629
9655	6.749735188
9656	6.749633717
9657	6.749516949
9658	6.749446206
9659	6.749320176
9660	6.749192573
9661	6.749079718
9662	6.748928613
9663	6.748815633
9664	6.748732606
9665	6.748627732
9666	6.748535202
9667	6.748450141
9668	6.748357772
9669	6.748241475
9670	6.748152768
9671	6.748053916
9672	6.747928896
9673	6.747823374
9674	6.747706356
9675	6.747581212
9676	6.747506563
9677	6.74739615
9678	6.747272906
9679	6.747142901
9680	6.746998765
9681	6.746883636
9682	6.746764416
9683	6.746681587
9684	6.746576701
9685	6.746476269
9686	6.746378297
9687	6.746275622
9688	6.746158278
9689	6.746042767
9690	6.745904055
9691	6.745763794
9692	6.745643366
9693	6.745552512
9694	6.745459805
9695	6.745376197
9696	6.745326836
9697	6.745225469
9698	6.745083696
9699	6.744971334
9700	6.744866181
9701	6.744743242
9702	6.744648261
9703	6.744524449
9704	6.744379756
9705	6.744263225
9706	6.744175665
9707	6.744108266
9708	6.743957159
9709	6.743858167
9710	6.743769384
9711	6.743651486
9712	6.74354467
9713	6.743478012
9714	6.743349479
9715	6.743219479
9716	6.74311529
9717	6.743023996
9718	6.742904862
9719	6.742787261
9720	6.742686984
9721	6.742592533
9722	6.742509708
9723	6.742384283
9724	6.742296235
9725	6.742183352
9726	6.742049871
9727	6.741937578
9728	6.741846956
9729	6.741734203
9730	6.741630825
9731	6.74152927
9732	6.741440873
9733	6.741345364
9734	6.74124374
9735	6.741148972
9736	6.741039682
9737	6.740916046
9738	6.740829616
9739	6.740708273
9740	6.740583086
9741	6.740477889
9742	6.740353995
9743	6.740233812
9744	6.740110736
9745	6.739970869
9746	6.739865554
9747	6.739749319
9748	6.739609492
9749	6.739481699
9750	6.73940118
9751	6.739318278
9752	6.739242888
9753	6.739117483
9754	6.739024136
9755	6.738876694
9756	6.738781388
9757	6.73865282
9758	6.738534005
9759	6.73843198
9760	6.738309099
9761	6.738195292
9762	6.738079405
9763	6.737981115
9764	6.737889535
9765	6.737783359
9766	6.737687301
9767	6.737552452
9768	6.737432807
9769	6.737357702
9770	6.737207739
9771	6.737097098
9772	6.736954629
9773	6.736832755
9774	6.736721079
9775	6.736613385
9776	6.736481306
9777	6.736358523
9778	6.73626542
9779	6.736168961
9780	6.73605047
9781	6.73595079
9782	6.735834073
9783	6.735703671
9784	6.735576117
9785	6.735481817
9786	6.735377775
9787	6.735271087
9788	6.735159329
9789	6.735048836
9790	6.734948624
9791	6.73485057
9792	6.734742912
9793	6.734620736
9794	6.734487757
9795	6.734360363
9796	6.734238957
9797	6.734141512
9798	6.73402807
9799	6.733877884
9800	6.733788196
9801	6.733684429
9802	6.733587882
9803	6.733519328
9804	6.733428041
9805	6.733349827
9806	6.7332462
9807	6.73309753
9808	6.73300643
9809	6.73291482
9810	6.732816677
9811	6.73270357
9812	6.732600424
9813	6.732469631
9814	6.732348492
9815	6.732282875
9816	6.732171348
9817	6.732039209
9818	6.731947403
9819	6.731801431
9820	6.73168902
9821	6.73159588
9822	6.731495138
9823	6.731420338
9824	6.731337289
9825	6.731246441
9826	6.731160241
9827	6.731026215
9828	6.730890114
9829	6.730807868
9830	6.730729512
9831	6.730605514
9832	6.730511485
9833	6.730390899
9834	6.73029663
9835	6.730168448
9836	6.730052614
9837	6.729966797
9838	6.729880728
9839	6.729778236
9840	6.729659978
9841	6.729566677
9842	6.729483288
9843	6.729372999
9844	6.729260266
9845	6.729124993
9846	6.729049639
9847	6.728927971
9848	6.728817115
9849	6.728728371
9850	6.728614616
9851	6.728534347
9852	6.728450795
9853	6.728347049
9854	6.728245663
9855	6.728126596
9856	6.727986296
9857	6.727853784
9858	6.727744364
9859	6.727683311
9860	6.727557329
9861	6.727438984
9862	6.727305756
9863	6.727213342
9864	6.727125586
9865	6.72703594
9866	6.726889176
9867	6.726806042
9868	6.72669076
9869	6.726611501
9870	6.726499401
9871	6.726392331
9872	6.726321928
9873	6.726248678
9874	6.7261504
9875	6.726044107
9876	6.725944597
9877	6.725819002
9878	6.725725047
9879	6.725599783
9880	6.725488615
9881	6.725389276
9882	6.725246713
9883	6.725145344
9884	6.725035162
9885	6.724927187
9886	6.724829099
9887	6.724719329
9888	6.724607575
9889	6.724514223
9890	6.724430166
9891	6.724283898
9892	6.724164874
9893	6.724037515
9894	6.72392037
9895	6.723816667
9896	6.723730475
9897	6.723630953
9898	6.723528327
9899	6.72340212
9900	6.72328861
9901	6.723180776
9902	6.723051539
9903	6.722961515
9904	6.722858522
9905	6.722704524
9906	6.722560667
9907	6.722439952
9908	6.722307476
9909	6.72223467
9910	6.722130434
9911	6.722027699
9912	6.721900488
9913	6.721797083
9914	6.721669226
9915	6.721577288
9916	6.721433522
9917	6.721308026
9918	6.721185846
9919	6.721061099
9920	6.720938874
9921	6.720841936
9922	6.720734699
9923	6.720611959
9924	6.720486977
9925	6.720361884
9926	6.720249496
9927	6.720103908
9928	6.720023515
9929	6.719895474
9930	6.719762664
9931	6.71965083
9932	6.719542243
9933	6.719439881
9934	6.71930446
9935	6.719188661
9936	6.719084898
9937	6.718981325
9938	6.718914074
9939	6.718811796
9940	6.718734759
9941	6.718610147
9942	6.718493835
9943	6.718376502
9944	6.718243971
9945	6.718122549
9946	6.717973653
9947	6.717867183
9948	6.717720857
9949	6.717596033
9950	6.717492905
9951	6.717421529
9952	6.717317733
9953	6.717247122
9954	6.717125162
9955	6.717012097
9956	6.716891747
9957	6.716770559
9958	6.716654082
9959	6.716540503
9960	6.716434526
9961	6.716341635
9962	6.716226974
9963	6.71612437
9964	6.71599814
9965	6.715911692
9966	6.715817479
9967	6.715707815
9968	6.715630206
9969	6.715521827
9970	6.715411525
9971	6.715277314
9972	6.715182639
9973	6.715072277
9974	6.714943598
9975	6.714820141
9976	6.714702859
9977	6.714624844
9978	6.714531314
9979	6.714444718
9980	6.714332927
9981	6.71422106
9982	6.714138411
9983	6.714046293
9984	6.713923145
9985	6.713801687
9986	6.713679489
9987	6.713586554
9988	6.713460754
9989	6.713348785
9990	6.713215114
9991	6.713114605
9992	6.713003069
9993	6.712931903
9994	6.712841029
9995	6.712734843
9996	6.712626501
9997	6.712527754
9998	6.712416128
9999	6.712294909
